what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310434620086
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310434620310
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310434628391
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1310434631175
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1310434636674
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1310434639398
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1310434653176
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1310434653256
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434653298
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434657250
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310434657287
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1310434660332
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1310434660337
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434666341
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434666599
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434666632
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434669156
opened,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310434684659
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310434684749
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310434686659
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310434688071
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434720352
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434724769
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434725496
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434763563
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310434763630
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434767336
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434849818
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1310434856484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434862735
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434864887
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1310434864936
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1310434877303
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1310434880566
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.TaskList",1310434884702
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.TaskList",1310434884714
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1310434885621
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1310434885629
opened,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1310434886442
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1310434886463
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1310434887692
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1310434903946
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434906478
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434909420
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1310434909460
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310434911869
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1310434911873
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434915243
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434915449
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434915483
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434916812
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1310434916865
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434926175
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434928066
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310434940871
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.201002161416,"org.eclipse.cdt.managedbuilder.ui",1310434949588
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1310434949612
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.201002161416,"org.eclipse.cdt.managedbuilder.gnu.ui",1310435018536
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1310435068357
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1310435068358
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1310435078101
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435081363
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435122334
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435124093
executed,command,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui.targetBuildCommand",1310435124143
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435127715
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1310435165330
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1310435165351
started,bundle,org.eclipse.mylyn.wikitext.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1310435181485
started,bundle,org.eclipse.mylyn.wikitext.core,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.core",1310435181494
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435188368
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.properties",1310435188444
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435195903
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435207547
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1310435207716
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435210518
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435220080
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435220134
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435225534
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435273168
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435376301
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435396438
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.ui",1310435397169
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.core",1310435397171
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1310435428654
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1310435428655
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1310435428656
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1310435428658
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1310435428659
started,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1310435428660
started,bundle,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui",1310435428660
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1310435428661
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1310435428661
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1310435428662
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1310435428663
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1310435428663
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1310435428664
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1310435428664
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1310435428665
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1310435428666
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1310435428667
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1310435428668
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1310435428668
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1310435428669
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1310435428670
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1310435428670
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1310435428671
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1310435428671
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1310435428672
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1310435428673
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1310435428673
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.101.R35x_v20090721,"org.eclipse.equinox.p2.artifact.repository",1310435428674
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1310435428676
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1310435428676
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1310435428683
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1310435428685
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1310435428686
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1310435428686
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1310435428688
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1310435428688
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1310435428689
started,bundle,org.eclipse.equinox.p2.publisher,1.0.1.R35x_20100105,"org.eclipse.equinox.p2.publisher",1310435428694
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1310435428694
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1310435428695
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.101.R35x_20090820-1821,"org.eclipse.equinox.p2.touchpoint.eclipse",1310435428696
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1310435428697
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1310435428697
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1310435428698
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1310435428699
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1310435428700
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1310435428700
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1310435428701
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1310435428702
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1310435428703
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1310435428704
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1310435428705
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1310435428705
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1310435428707
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1310435428707
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1310435428707
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1310435428708
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1310435428709
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1310435428710
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1310435428711
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1310435428712
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1310435428713
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1310435428714
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1310435428715
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1310435428723
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1310435428725
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1310435428727
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1310435428728
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1310435428728
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1310435428728
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1310435428730
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1310435428731
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1310435428734
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1310435428734
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1310435428736
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1310435428736
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1310435428738
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1310435428738
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1310435428739
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1310435428743
os,sysinfo,,,"macosx",1310435428748
arch,sysinfo,,,"x86",1310435428748
ws,sysinfo,,,"cocoa",1310435428748
locale,sysinfo,,,"en_US",1310435428748
processors,sysinfo,,,"2",1310435428748
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1310435428748
java.runtime.version,sysinfo,,,"1.5.0_28-b04-382-9M3326",1310435428748
java.specification.name,sysinfo,,,"Java Platform API Specification",1310435428748
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310435428748
java.specification.version,sysinfo,,,"1.5",1310435428748
java.vendor,sysinfo,,,"Apple Inc.",1310435428748
java.version,sysinfo,,,"1.5.0_28",1310435428748
java.vm.info,sysinfo,,,"mixed mode",1310435428748
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1310435428748
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1310435428748
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1310435428748
java.vm.specification.version,sysinfo,,,"1.0",1310435428748
java.vm.vendor,sysinfo,,,"Apple Inc.",1310435428748
java.vm.version,sysinfo,,,"1.5.0_28-157",1310435428748
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310435436100
started,bundle,org.eclipse.cdt.make.core,6.0.0.201002161416,"org.eclipse.cdt.make.core",1310435436162
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435449605
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435480584
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435483506
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435507286
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.aboutAction",1310435507325
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435511304
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435656666
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435664403
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435666212
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435669179
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435671812
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435675090
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435712084
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1310435717330
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.201002161416,"org.eclipse.cdt.managedbuilder.core",1310435717357
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1310435721755
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1310435724537
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435732615
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435788733
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1310435797483
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1310435797492
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1310435797502
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435802090
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435809143
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310435815934
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1310435819060
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1310435826635
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildProject",1310435834551
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1310435861542
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435861589
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435879769
executed,command,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui.targetCreateCommand",1310435879836
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435886950
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435892538
executed,command,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui.targetBuildCommand",1310435892582
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1310435897441
opened,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1310435897614
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1310435897649
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1310435900374
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.TaskList",1310435901230
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.TaskList",1310435901248
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1310435902295
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1310435904498
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1310435911543
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1310435918623
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1310435918713
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435922750
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1310435926652
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1310435926661
started,bundle,org.eclipse.cdt.launch,6.0.0.201002161416,"org.eclipse.cdt.launch",1310435926677
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1310435926713
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1310435929724
opened,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1310435929884
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1310435929903
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435940839
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1310435940884
opened,view,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui.views.MakeView",1310435961534
activated,view,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui.views.MakeView",1310435961548
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1310435961551
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1310435965257
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435965311
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310435966881
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1310435997018
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310436000480
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310436008042
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.201002161416,"org.eclipse.cdt.managedbuilder.ui",1310436010570
error,log,,,"Unhandled event loop exception",1310436046438
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.navigate.backwardHistory",1310436084414
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310436095501
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1310436095579
opened,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310436097758
activated,editor,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.editor",1310436097848
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310436172395
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310436178634
